Date,Store,Category,UnitsSold,UnitPrice,Revenue
2024-07-26,Store A,Beauty,5,30.77,153.87
2024-07-26,Store B,Electronics,6,149.49,896.96
2024-07-26,Store B,Clothing,6,77.34,464.04
2024-07-26,Store B,Groceries,16,7.18,114.89
2024-07-26,Store B,Home & Kitchen,5,118.5,592.48
2024-07-26,Store B,Beauty,5,58.45,292.24
2024-07-26,Store C,Electronics,7,331.38,2319.67
2024-07-26,Store C,Clothing,3,16.37,49.11
2024-07-26,Store C,Groceries,5,12.51,62.53
2024-07-26,Store C,Home & Kitchen,6,92.75,556.48
2024-07-26,Store C,Beauty,6,28.28,169.66
2024-07-27,Store A,Electronics,10,65.51,655.12
2024-07-27,Store A,Clothing,11,52.64,579.04
2024-07-27,Store A,Groceries,14,19.24,269.41
2024-07-27,Store A,Home & Kitchen,9,106.07,954.64
2024-07-27,Store A,Beauty,10,58.1,580.98
2024-07-27,Store B,Electronics,9,382.86,3445.77
2024-07-27,Store B,Clothing,7,36.38,254.69
2024-07-27,Store B,Groceries,12,12.47,149.59
2024-07-27,Store B,Home & Kitchen,6,79.56,477.34
2024-07-27,Store B,Beauty,6,51.8,310.81
2024-07-27,Store C,Electronics,6,100.4,602.38
2024-07-27,Store C,Clothing,7,66.93,468.51
2024-07-27,Store C,Groceries,11,15.22,167.44
2024-07-27,Store C,Home & Kitchen,7,66.32,464.25
2024-07-27,Store C,Beauty,4,27.91,111.63
2024-07-28,Store A,Electronics,17,361.85,6151.41
2024-07-28,Store A,Clothing,20,32.94,658.83
2024-07-28,Store A,Groceries,27,18.24,492.45
2024-07-28,Store A,Home & Kitchen,12,36.69,440.3
2024-07-28,Store A,Beauty,10,44.01,440.07
2024-07-28,Store B,Electronics,17,175.65,2986.06
2024-07-28,Store B,Clothing,12,22.36,268.31
2024-07-28,Store B,Groceries,10,5.99,59.89
2024-07-28,Store B,Home & Kitchen,6,27.3,163.78
2024-07-28,Store B,Beauty,9,52.14,469.24
2024-07-28,Store C,Electronics,6,205.39,1232.32
2024-07-28,Store C,Clothing,10,53.63,536.32
2024-07-28,Store C,Groceries,11,24.12,265.3
2024-07-28,Store C,Home & Kitchen,6,107.55,645.32
2024-07-28,Store C,Beauty,9,55.08,495.71
2024-07-29,Store A,Electronics,15,271.45,4071.72
2024-07-29,Store A,Clothing,10,29.53,295.33
2024-07-29,Store A,Groceries,18,20.03,360.57
2024-07-29,Store A,Home & Kitchen,10,30.45,304.47
2024-07-29,Store A,Beauty,4,17.91,71.63
2024-07-29,Store B,Electronics,11,74.42,818.64
2024-07-29,Store B,Clothing,5,40.96,204.79
2024-07-29,Store B,Groceries,16,13.26,212.11
2024-07-29,Store B,Home & Kitchen,6,51.81,310.86
2024-07-29,Store B,Beauty,7,7.97,55.76
2024-07-29,Store C,Electronics,5,312.2,1561.0
2024-07-29,Store C,Clothing,5,25.34,126.71
2024-07-29,Store C,Groceries,11,4.76,52.37
2024-07-29,Store C,Home & Kitchen,7,43.22,302.51
2024-07-29,Store C,Beauty,6,17.64,105.81
2024-07-30,Store A,Electronics,11,356.6,3922.63
2024-07-30,Store A,Clothing,12,78.42,941.06
2024-07-30,Store A,Groceries,15,4.51,67.7
2024-07-30,Store A,Home & Kitchen,8,15.34,122.71
2024-07-30,Store A,Beauty,9,25.6,230.4
2024-07-30,Store B,Electronics,10,201.08,2010.79
2024-07-30,Store B,Clothing,9,35.69,321.18
2024-07-30,Store B,Groceries,10,24.64,246.41
2024-07-30,Store B,Home & Kitchen,9,105.53,949.77
2024-07-30,Store C,Electronics,11,303.46,3338.09
2024-07-30,Store C,Clothing,7,69.17,484.21
2024-07-30,Store C,Groceries,6,13.94,83.62
2024-07-30,Store C,Home & Kitchen,1,26.53,26.53
2024-07-30,Store C,Beauty,3,50.17,150.5
2024-07-31,Store A,Electronics,8,205.23,1641.82
2024-07-31,Store A,Clothing,6,71.23,427.37
2024-07-31,Store A,Groceries,12,11.47,137.62
2024-07-31,Store A,Home & Kitchen,7,25.68,179.73
2024-07-31,Store A,Beauty,6,40.91,245.44
2024-07-31,Store B,Electronics,10,289.68,2896.76
2024-07-31,Store B,Clothing,7,41.9,293.27
2024-07-31,Store B,Groceries,10,17.46,174.65
2024-07-31,Store B,Home & Kitchen,6,45.42,272.54
2024-07-31,Store B,Beauty,7,53.85,376.96
2024-07-31,Store C,Electronics,5,161.95,809.77
2024-07-31,Store C,Clothing,5,67.84,339.21
2024-07-31,Store C,Groceries,8,3.64,29.11
2024-07-31,Store C,Home & Kitchen,3,83.57,250.72
2024-07-31,Store C,Beauty,3,51.73,155.2
2024-08-01,Store A,Electronics,13,392.2,5098.54
2024-08-01,Store A,Clothing,11,59.78,657.55
2024-08-01,Store A,Groceries,13,17.98,233.7
2024-08-01,Store A,Home & Kitchen,10,48.59,485.89
2024-08-01,Store A,Beauty,6,35.72,214.33
2024-08-01,Store B,Electronics,3,108.37,325.11
2024-08-01,Store B,Clothing,2,22.52,45.04
2024-08-01,Store B,Groceries,9,6.9,62.09
2024-08-01,Store B,Home & Kitchen,8,32.25,257.98
2024-08-01,Store B,Beauty,3,15.15,45.45
2024-08-01,Store C,Electronics,6,307.61,1845.66
2024-08-01,Store C,Clothing,8,33.49,267.94
2024-08-01,Store C,Groceries,10,10.95,109.48
2024-08-01,Store C,Home & Kitchen,5,113.69,568.46
2024-08-01,Store C,Beauty,4,39.17,156.69
2024-08-02,Store A,Electronics,8,391.1,3128.82
2024-08-02,Store A,Clothing,5,41.84,209.19
2024-08-02,Store A,Groceries,15,2.24,33.54
2024-08-02,Store A,Home & Kitchen,7,91.91,643.39
2024-08-02,Store A,Beauty,12,53.1,637.16
2024-08-02,Store B,Electronics,6,279.92,1679.51
2024-08-02,Store B,Clothing,7,19.87,139.12
2024-08-02,Store B,Groceries,14,22.26,311.68
2024-08-02,Store B,Home & Kitchen,10,109.51,1095.09
2024-08-02,Store B,Beauty,8,13.9,111.18
2024-08-02,Store C,Electronics,10,110.72,1107.17
2024-08-02,Store C,Clothing,3,77.73,233.18
2024-08-02,Store C,Groceries,11,17.81,195.89
2024-08-02,Store C,Home & Kitchen,5,96.22,481.09
2024-08-02,Store C,Beauty,5,17.4,87.02
2024-08-03,Store A,Electronics,9,82.81,745.29
2024-08-03,Store A,Clothing,13,25.38,329.93
2024-08-03,Store A,Groceries,19,14.42,274.07
2024-08-03,Store A,Home & Kitchen,9,95.52,859.72
2024-08-03,Store A,Beauty,7,50.44,353.06
2024-08-03,Store B,Electronics,11,159.34,1752.79
2024-08-03,Store B,Clothing,11,67.86,746.45
2024-08-03,Store B,Groceries,14,3.46,48.46
2024-08-03,Store B,Home & Kitchen,11,96.55,1062.05
2024-08-03,Store B,Beauty,10,16.58,165.79
2024-08-03,Store C,Electronics,9,315.21,2836.91
2024-08-03,Store C,Clothing,11,24.74,272.15
2024-08-03,Store C,Groceries,15,10.35,155.29
2024-08-03,Store C,Home & Kitchen,8,72.96,583.66
2024-08-03,Store C,Beauty,6,45.47,272.81
2024-08-04,Store A,Electronics,12,167.87,2014.4
2024-08-04,Store A,Clothing,15,62.98,944.71
2024-08-04,Store A,Groceries,30,20.09,602.69
2024-08-04,Store A,Home & Kitchen,11,13.2,145.23
2024-08-04,Store A,Beauty,7,26.47,185.31
2024-08-04,Store B,Electronics,12,373.16,4477.97
2024-08-04,Store B,Clothing,7,31.87,223.08
2024-08-04,Store B,Groceries,14,5.97,83.59
2024-08-04,Store B,Home & Kitchen,10,88.58,885.79
2024-08-04,Store B,Beauty,5,5.92,29.62
2024-08-04,Store C,Electronics,7,119.66,837.62
2024-08-04,Store C,Clothing,8,63.42,507.39
2024-08-04,Store C,Groceries,17,19.03,323.45
2024-08-04,Store C,Home & Kitchen,9,91.34,822.1
2024-08-04,Store C,Beauty,10,53.42,534.2
2024-08-05,Store A,Electronics,11,208.34,2291.72
2024-08-05,Store A,Clothing,9,18.22,163.98
2024-08-05,Store A,Groceries,10,18.43,184.31
2024-08-05,Store A,Home & Kitchen,11,107.17,1178.87
2024-08-05,Store A,Beauty,2,19.64,39.29
2024-08-05,Store B,Electronics,13,326.24,4241.1
2024-08-05,Store B,Clothing,9,69.34,624.06
2024-08-05,Store B,Groceries,10,8.12,81.22
2024-08-05,Store B,Home & Kitchen,4,36.08,144.3
2024-08-05,Store B,Beauty,7,29.35,205.45
2024-08-05,Store C,Electronics,4,137.18,548.7
2024-08-05,Store C,Clothing,8,53.0,424.04
2024-08-05,Store C,Groceries,10,18.49,184.88
2024-08-05,Store C,Home & Kitchen,1,92.78,92.78
2024-08-05,Store C,Beauty,1,50.46,50.46
2024-08-06,Store A,Electronics,12,217.36,2608.34
2024-08-06,Store A,Clothing,14,78.13,1093.75
2024-08-06,Store A,Groceries,18,22.7,408.55
2024-08-06,Store A,Home & Kitchen,13,46.68,606.88
2024-08-06,Store A,Beauty,5,17.12,85.58
2024-08-06,Store B,Electronics,10,62.88,628.78
2024-08-06,Store B,Clothing,11,46.24,508.69
2024-08-06,Store B,Groceries,14,3.96,55.38
2024-08-06,Store B,Home & Kitchen,3,118.51,355.52
2024-08-06,Store B,Beauty,6,54.91,329.45
2024-08-06,Store C,Electronics,6,104.19,625.17
2024-08-06,Store C,Clothing,11,18.23,200.56
2024-08-06,Store C,Groceries,11,18.24,200.61
2024-08-06,Store C,Home & Kitchen,8,64.04,512.33
2024-08-06,Store C,Beauty,6,39.85,239.11
2024-08-07,Store A,Electronics,18,115.49,2078.74
2024-08-07,Store A,Clothing,8,29.73,237.8
2024-08-07,Store A,Groceries,14,13.6,190.37
2024-08-07,Store A,Home & Kitchen,12,11.85,142.25
2024-08-07,Store A,Beauty,6,41.71,250.26
2024-08-07,Store B,Electronics,10,379.21,3792.14
2024-08-07,Store B,Clothing,10,41.75,417.46
2024-08-07,Store B,Groceries,9,21.95,197.56
2024-08-07,Store B,Home & Kitchen,10,79.24,792.35
2024-08-07,Store B,Beauty,5,7.5,37.48
2024-08-07,Store C,Electronics,3,240.24,720.71
2024-08-07,Store C,Clothing,5,60.61,303.05
2024-08-07,Store C,Groceries,7,2.41,16.86
2024-08-07,Store C,Home & Kitchen,7,115.64,809.51
2024-08-07,Store C,Beauty,6,10.03,60.21
2024-08-08,Store A,Electronics,17,267.92,4554.58
2024-08-08,Store A,Clothing,10,45.71,457.14
2024-08-08,Store A,Groceries,13,10.24,133.1
2024-08-08,Store A,Home & Kitchen,9,50.35,453.19
2024-08-08,Store A,Beauty,4,46.45,185.78
2024-08-08,Store B,Electronics,4,67.5,269.98
2024-08-08,Store B,Clothing,11,25.51,280.57
2024-08-08,Store B,Groceries,7,11.1,77.71
2024-08-08,Store B,Home & Kitchen,3,87.58,262.74
2024-08-08,Store B,Beauty,3,20.1,60.29
2024-08-08,Store C,Electronics,6,223.72,1342.29
2024-08-08,Store C,Clothing,4,48.88,195.51
2024-08-08,Store C,Groceries,7,16.34,114.39
2024-08-08,Store C,Home & Kitchen,3,17.71,53.14
2024-08-08,Store C,Beauty,2,57.06,114.12
2024-08-09,Store A,Electronics,6,392.66,2355.95
2024-08-09,Store A,Clothing,10,74.06,740.64
2024-08-09,Store A,Groceries,20,16.7,333.9
2024-08-09,Store A,Home & Kitchen,3,113.4,340.19
2024-08-09,Store A,Beauty,5,53.45,267.26
2024-08-09,Store B,Electronics,7,279.79,1958.52
2024-08-09,Store B,Clothing,4,29.31,117.23
2024-08-09,Store B,Groceries,16,13.03,208.53
2024-08-09,Store B,Home & Kitchen,8,109.34,874.73
2024-08-09,Store B,Beauty,5,9.88,49.4
2024-08-09,Store C,Electronics,3,66.71,200.13
2024-08-09,Store C,Clothing,2,68.17,136.34
2024-08-09,Store C,Groceries,3,16.31,48.94
2024-08-09,Store C,Home & Kitchen,9,65.75,591.78
2024-08-09,Store C,Beauty,2,32.68,65.37
2024-08-10,Store A,Electronics,15,313.51,4702.7
2024-08-10,Store A,Clothing,16,17.85,285.58
2024-08-10,Store A,Groceries,15,2.24,33.62
2024-08-10,Store A,Home & Kitchen,8,53.46,427.66
2024-08-10,Store A,Beauty,6,24.49,146.91
2024-08-10,Store B,Electronics,12,201.52,2418.2
2024-08-10,Store B,Clothing,8,67.82,542.55
2024-08-10,Store B,Groceries,12,10.28,123.35
2024-08-10,Store B,Home & Kitchen,11,32.35,355.85
2024-08-10,Store B,Beauty,7,29.56,206.95
2024-08-10,Store C,Electronics,7,157.11,1099.74
2024-08-10,Store C,Clothing,9,57.45,517.01
2024-08-10,Store C,Groceries,13,8.95,116.31
2024-08-10,Store C,Home & Kitchen,9,107.04,963.38
2024-08-10,Store C,Beauty,8,17.86,142.85
2024-08-11,Store A,Electronics,10,128.36,1283.6
2024-08-11,Store A,Clothing,8,17.81,142.48
2024-08-11,Store A,Groceries,11,21.91,240.97
2024-08-11,Store A,Home & Kitchen,8,53.84,430.69
2024-08-11,Store A,Beauty,5,35.25,176.23
2024-08-11,Store B,Electronics,12,384.57,4614.82
2024-08-11,Store B,Clothing,15,71.76,1076.37
2024-08-11,Store B,Groceries,13,22.22,288.86
2024-08-11,Store B,Home & Kitchen,12,20.26,243.13
2024-08-11,Store B,Beauty,7,25.34,177.37
2024-08-11,Store C,Electronics,7,354.34,2480.37
2024-08-11,Store C,Clothing,7,51.4,359.83
2024-08-11,Store C,Groceries,8,4.14,33.09
2024-08-11,Store C,Home & Kitchen,5,75.77,378.86
2024-08-11,Store C,Beauty,3,36.62,109.85
2024-08-12,Store A,Electronics,7,308.82,2161.74
2024-08-12,Store A,Clothing,6,47.18,283.11
2024-08-12,Store A,Groceries,15,9.73,145.9
2024-08-12,Store A,Home & Kitchen,4,11.16,44.62
2024-08-12,Store A,Beauty,7,22.63,158.38
2024-08-12,Store B,Electronics,5,364.67,1823.37
2024-08-12,Store B,Clothing,8,70.29,562.32
2024-08-12,Store B,Groceries,8,6.85,54.82
2024-08-12,Store B,Home & Kitchen,10,83.97,839.7
2024-08-12,Store B,Beauty,3,28.55,85.64
2024-08-12,Store C,Electronics,11,309.14,3400.56
2024-08-12,Store C,Clothing,6,32.58,195.47
2024-08-12,Store C,Groceries,7,17.73,124.11
2024-08-12,Store C,Home & Kitchen,5,71.11,355.57
2024-08-12,Store C,Beauty,3,24.69,74.06
2024-08-13,Store A,Electronics,7,169.38,1185.64
2024-08-13,Store A,Clothing,8,46.52,372.15
2024-08-13,Store A,Groceries,17,11.69,198.76
2024-08-13,Store A,Home & Kitchen,9,109.16,982.47
2024-08-13,Store A,Beauty,3,20.88,62.64
2024-08-13,Store B,Electronics,7,117.98,825.83
2024-08-13,Store B,Clothing,9,56.87,511.8
2024-08-13,Store B,Groceries,15,2.33,34.91
2024-08-13,Store B,Home & Kitchen,6,14.4,86.41
2024-08-13,Store B,Beauty,4,44.35,177.39
2024-08-13,Store C,Electronics,5,147.34,736.71
2024-08-13,Store C,Clothing,4,42.27,169.08
2024-08-13,Store C,Groceries,5,13.17,65.87
2024-08-13,Store C,Home & Kitchen,9,46.62,419.57
2024-08-13,Store C,Beauty,2,21.85,43.7
2024-08-14,Store A,Electronics,10,200.25,2002.49
2024-08-14,Store A,Clothing,8,54.34,434.75
2024-08-14,Store A,Groceries,17,23.53,400.07
2024-08-14,Store A,Home & Kitchen,5,60.84,304.19
2024-08-14,Store A,Beauty,8,39.88,319.02
2024-08-14,Store B,Electronics,6,326.3,1957.81
2024-08-14,Store B,Clothing,4,69.23,276.92
2024-08-14,Store B,Groceries,9,5.4,48.58
2024-08-14,Store B,Home & Kitchen,4,44.84,179.35
2024-08-14,Store B,Beauty,2,28.34,56.67
2024-08-14,Store C,Electronics,8,151.97,1215.73
2024-08-14,Store C,Clothing,3,73.63,220.89
2024-08-14,Store C,Groceries,4,6.81,27.25
2024-08-14,Store C,Home & Kitchen,5,19.88,99.38
2024-08-14,Store C,Beauty,4,47.85,191.39
2024-08-15,Store A,Electronics,5,184.97,924.85
2024-08-15,Store A,Clothing,6,48.41,290.46
2024-08-15,Store A,Groceries,12,18.77,225.3
2024-08-15,Store A,Home & Kitchen,8,32.86,262.92
2024-08-15,Store A,Beauty,6,39.32,235.91
2024-08-15,Store B,Electronics,12,322.26,3867.13
2024-08-15,Store B,Clothing,8,66.56,532.49
2024-08-15,Store B,Groceries,18,5.86,105.48
2024-08-15,Store B,Home & Kitchen,6,30.8,184.81
2024-08-15,Store B,Beauty,5,46.59,232.96
2024-08-15,Store C,Electronics,6,202.04,1212.24
2024-08-15,Store C,Clothing,10,17.47,174.7
2024-08-15,Store C,Groceries,8,10.12,80.93
2024-08-15,Store C,Home & Kitchen,7,55.76,390.3
2024-08-15,Store C,Beauty,4,39.26,157.04
2024-08-16,Store A,Electronics,12,127.86,1534.27
2024-08-16,Store A,Clothing,5,77.31,386.56
2024-08-16,Store A,Groceries,15,16.81,252.15
2024-08-16,Store A,Home & Kitchen,4,58.36,233.42
2024-08-16,Store A,Beauty,5,16.3,81.49
2024-08-16,Store B,Electronics,5,231.53,1157.66
2024-08-16,Store B,Clothing,3,29.19,87.56
2024-08-16,Store B,Groceries,13,17.4,226.23
2024-08-16,Store B,Home & Kitchen,5,117.74,588.68
2024-08-16,Store B,Beauty,1,37.84,37.84
2024-08-16,Store C,Electronics,5,272.67,1363.34
2024-08-16,Store C,Clothing,5,75.97,379.84
2024-08-16,Store C,Groceries,4,22.37,89.49
2024-08-16,Store C,Home & Kitchen,7,86.43,605.03
2024-08-16,Store C,Beauty,3,53.86,161.58
2024-08-17,Store A,Electronics,15,138.1,2071.56
2024-08-17,Store A,Clothing,9,78.85,709.69
2024-08-17,Store A,Groceries,17,4.04,68.72
2024-08-17,Store A,Home & Kitchen,9,51.16,460.4
2024-08-17,Store A,Beauty,8,10.57,84.57
2024-08-17,Store B,Electronics,11,116.93,1286.26
2024-08-17,Store B,Clothing,7,58.44,409.11
2024-08-17,Store B,Groceries,15,13.13,196.97
2024-08-17,Store B,Home & Kitchen,2,38.39,76.78
2024-08-17,Store B,Beauty,7,29.62,207.36
2024-08-17,Store C,Electronics,8,344.68,2757.42
2024-08-17,Store C,Clothing,12,27.77,333.24
2024-08-17,Store C,Groceries,12,8.92,107.04
2024-08-17,Store C,Home & Kitchen,5,99.32,496.61
2024-08-17,Store C,Beauty,1,26.75,26.75
2024-08-18,Store A,Electronics,21,137.55,2888.62
2024-08-18,Store A,Clothing,5,62.71,313.57
2024-08-18,Store A,Groceries,12,18.45,221.42
2024-08-18,Store A,Home & Kitchen,14,32.07,449.01
2024-08-18,Store A,Beauty,3,22.41,67.24
2024-08-18,Store B,Electronics,10,281.92,2819.16
2024-08-18,Store B,Clothing,9,40.86,367.78
2024-08-18,Store B,Groceries,16,13.52,216.36
2024-08-18,Store B,Home & Kitchen,6,66.5,399.03
2024-08-18,Store B,Beauty,5,37.55,187.77
2024-08-18,Store C,Electronics,6,56.7,340.22
2024-08-18,Store C,Clothing,7,56.64,396.5
2024-08-18,Store C,Groceries,9,8.08,72.68
2024-08-18,Store C,Home & Kitchen,3,94.31,282.94
2024-08-18,Store C,Beauty,14,46.35,648.93
2024-08-19,Store A,Electronics,15,394.96,5924.39
2024-08-19,Store A,Clothing,11,62.19,684.12
2024-08-19,Store A,Groceries,9,23.77,213.97
2024-08-19,Store A,Home & Kitchen,7,110.42,772.97
2024-08-19,Store A,Beauty,7,31.09,217.62
2024-08-19,Store B,Electronics,6,206.96,1241.77
2024-08-19,Store B,Clothing,8,64.68,517.44
2024-08-19,Store B,Groceries,12,18.55,222.62
2024-08-19,Store B,Home & Kitchen,9,78.05,702.42
2024-08-19,Store B,Beauty,6,36.28,217.66
2024-08-19,Store C,Electronics,13,376.11,4889.46
2024-08-19,Store C,Clothing,5,34.11,170.57
2024-08-19,Store C,Groceries,7,16.96,118.75
2024-08-19,Store C,Home & Kitchen,9,30.62,275.55
2024-08-19,Store C,Beauty,5,35.38,176.89
2024-08-20,Store A,Electronics,7,347.25,2430.72
2024-08-20,Store A,Clothing,4,66.57,266.29
2024-08-20,Store A,Groceries,11,16.77,184.47
2024-08-20,Store A,Home & Kitchen,4,34.21,136.84
2024-08-20,Store A,Beauty,8,14.91,119.3
2024-08-20,Store B,Electronics,7,62.38,436.64
2024-08-20,Store B,Clothing,9,17.02,153.21
2024-08-20,Store B,Groceries,12,16.5,197.95
2024-08-20,Store B,Home & Kitchen,6,95.03,570.19
2024-08-20,Store B,Beauty,4,8.73,34.91
2024-08-20,Store C,Electronics,6,359.67,2158.0
2024-08-20,Store C,Clothing,1,72.54,72.54
2024-08-20,Store C,Groceries,7,11.73,82.12
2024-08-20,Store C,Home & Kitchen,6,115.12,690.73
2024-08-20,Store C,Beauty,3,56.37,169.12
2024-08-21,Store A,Electronics,9,216.95,1952.51
2024-08-21,Store A,Clothing,10,23.51,235.07
2024-08-21,Store A,Groceries,13,23.97,311.6
2024-08-21,Store A,Home & Kitchen,8,90.46,723.68
2024-08-21,Store A,Beauty,7,42.62,298.34
2024-08-21,Store B,Electronics,10,277.86,2778.58
2024-08-21,Store B,Clothing,6,32.34,194.06
2024-08-21,Store B,Groceries,15,18.7,280.55
2024-08-21,Store B,Home & Kitchen,9,28.86,259.71
2024-08-21,Store B,Beauty,3,49.35,148.06
2024-08-21,Store C,Electronics,7,188.97,1322.81
2024-08-21,Store C,Clothing,7,33.17,232.21
2024-08-21,Store C,Groceries,12,8.06,96.7
2024-08-21,Store C,Home & Kitchen,5,61.14,305.72
2024-08-21,Store C,Beauty,1,56.13,56.13
2024-08-22,Store A,Electronics,9,191.38,1722.46
2024-08-22,Store A,Clothing,11,60.41,664.52
2024-08-22,Store A,Groceries,13,12.23,158.93
2024-08-22,Store A,Home & Kitchen,11,85.84,944.22
2024-08-22,Store A,Beauty,3,40.05,120.14
2024-08-22,Store B,Electronics,8,72.61,580.88
2024-08-22,Store B,Clothing,7,59.05,413.36
2024-08-22,Store B,Groceries,11,10.04,110.47
2024-08-22,Store B,Home & Kitchen,3,43.15,129.46
2024-08-22,Store B,Beauty,3,8.74,26.23
2024-08-22,Store C,Electronics,4,137.62,550.48
2024-08-22,Store C,Clothing,5,26.83,134.17
2024-08-22,Store C,Groceries,14,21.45,300.3
2024-08-22,Store C,Home & Kitchen,7,20.25,141.77
2024-08-22,Store C,Beauty,7,28.24,197.69
2024-08-23,Store A,Electronics,14,370.45,5186.35
2024-08-23,Store A,Clothing,7,21.31,149.14
2024-08-23,Store A,Groceries,10,14.92,149.24
2024-08-23,Store A,Home & Kitchen,4,77.18,308.72
2024-08-23,Store A,Beauty,5,14.27,71.35
2024-08-23,Store B,Electronics,6,91.14,546.84
2024-08-23,Store B,Clothing,8,49.02,392.2
2024-08-23,Store B,Groceries,7,18.07,126.52
2024-08-23,Store B,Home & Kitchen,6,28.94,173.66
2024-08-23,Store B,Beauty,5,42.3,211.5
2024-08-23,Store C,Electronics,7,306.19,2143.34
2024-08-23,Store C,Clothing,9,21.07,189.63
2024-08-23,Store C,Groceries,5,2.05,10.26
2024-08-23,Store C,Home & Kitchen,2,43.56,87.12
2024-08-23,Store C,Beauty,5,58.6,293.02
2024-08-24,Store A,Electronics,10,324.39,3243.92
2024-08-24,Store A,Clothing,6,17.99,107.93
2024-08-24,Store A,Groceries,19,4.46,84.76
2024-08-24,Store A,Home & Kitchen,13,39.63,515.15
2024-08-24,Store A,Beauty,6,54.99,329.95
2024-08-24,Store B,Electronics,14,284.28,3979.97
2024-08-24,Store B,Clothing,10,61.93,619.31
2024-08-24,Store B,Groceries,16,11.01,176.2
2024-08-24,Store B,Home & Kitchen,2,27.74,55.48
2024-08-24,Store B,Beauty,5,40.62,203.08
2024-08-24,Store C,Electronics,11,263.09,2893.96
2024-08-24,Store C,Clothing,6,54.1,324.6
2024-08-24,Store C,Groceries,7,6.6,46.2
2024-08-24,Store C,Home & Kitchen,6,23.43,140.6
2024-08-24,Store C,Beauty,6,30.18,181.1
2024-08-25,Store A,Electronics,12,190.51,2286.16
2024-08-25,Store A,Clothing,5,33.94,169.69
2024-08-25,Store A,Groceries,20,2.79,55.81
2024-08-25,Store A,Home & Kitchen,10,80.51,805.13
2024-08-25,Store A,Beauty,7,38.22,267.56
2024-08-25,Store B,Electronics,10,104.26,1042.65
2024-08-25,Store B,Clothing,5,18.02,90.08
2024-08-25,Store B,Groceries,14,4.36,61.03
2024-08-25,Store B,Home & Kitchen,6,83.06,498.36
2024-08-25,Store B,Beauty,6,20.88,125.26
2024-08-25,Store C,Electronics,3,66.68,200.03
2024-08-25,Store C,Clothing,2,27.99,55.97
2024-08-25,Store C,Groceries,8,5.86,46.86
2024-08-25,Store C,Home & Kitchen,9,22.99,206.93
2024-08-25,Store C,Beauty,6,35.62,213.73
2024-08-26,Store A,Electronics,10,206.12,2061.22
2024-08-26,Store A,Clothing,6,52.55,315.3
2024-08-26,Store A,Groceries,10,19.07,190.72
2024-08-26,Store A,Home & Kitchen,5,62.92,314.61
2024-08-26,Store A,Beauty,3,35.39,106.18
2024-08-26,Store B,Electronics,9,206.08,1854.71
2024-08-26,Store B,Clothing,2,69.74,139.47
2024-08-26,Store B,Groceries,12,11.96,143.52
2024-08-26,Store B,Home & Kitchen,6,104.34,626.07
2024-08-26,Store B,Beauty,5,46.27,231.37
2024-08-26,Store C,Electronics,8,57.66,461.29
2024-08-26,Store C,Clothing,2,40.54,81.09
2024-08-26,Store C,Groceries,7,16.14,112.96
2024-08-26,Store C,Home & Kitchen,2,43.35,86.69
2024-08-26,Store C,Beauty,1,41.67,41.67
2024-08-27,Store A,Electronics,4,222.34,889.37
2024-08-27,Store A,Clothing,6,15.12,90.72
2024-08-27,Store A,Groceries,16,11.32,181.19
2024-08-27,Store A,Home & Kitchen,10,13.01,130.14
2024-08-27,Store A,Beauty,6,31.15,186.9
2024-08-27,Store B,Electronics,14,285.74,4000.36
2024-08-27,Store B,Clothing,6,47.88,287.26
2024-08-27,Store B,Groceries,15,6.3,94.46
2024-08-27,Store B,Home & Kitchen,4,40.72,162.89
2024-08-27,Store B,Beauty,7,51.97,363.82
